post_id,author_handle,author_name,text,date_posted,language
3leeuxwp3lk2n,jyduclos.bsky.social,Jean-Yves Duclos,"Le ICE Pact avec les États-Unis et la Finlande renforcera l'industrie canadienne de la construction navale, créera de bons emplois our la classe moyenne et protégera la souveraineté dans l'Arctique.",2024-12-28,French
3lecft7qtd22n,jyduclos.bsky.social,Jean-Yves Duclos,"This year, the Canadian Dental Care Plan has helped over 1 million Canadians get the oral health care they deserve—one smile at a time.",2024-12-27,English
3lecfs5fwbs2n,jyduclos.bsky.social,Jean-Yves Duclos,"Cette année, le Régime canadien de soins dentaires a aidé plus d'un million de Canadiens à obtenir les soins bucco-dentaires qu'ils méritent - un sourire à la fois.",2024-12-27,French
3lea2mhg7os2n,jyduclos.bsky.social,Jean-Yves Duclos,"Nous nous attaquons à la crise du logement avec tous les outils disponibles. Avec 83 propriétés fédérales et 430 hectares, 
nous allons construire des dizaines de milliers de nouveaux logements sur des terrains fédéraux.",2024-12-26,French
3lea2lwv5ys2n,jyduclos.bsky.social,Jean-Yves Duclos,"We’re tackling the housing crisis with every tool available. With 83 federal properties and 430 hectares, we're going to build tens of thousands of new homes on federal land.",2024-12-26,English
3le574q3hns2n,jyduclos.bsky.social,Jean-Yves Duclos,"Nous vous souhaitons à toutes et à tous un joyeux Noël ! Que les fêtes de fin d'année vous apportent bonheur et espoir.
//
Wishing everyone a joyous and meaningful Christmas! May the holiday season give you happiness and hope.",2024-12-25,French
3ldvyph2cuc2n,jyduclos.bsky.social,Jean-Yves Duclos,"En novembre, le gouvernement fédéral a conclu un accord de 184 millions de dollars avec le Québec pour construire davantage de logements dans la province. 

Le plan logement du gouvernement fédéral vise à construire davantage de logements abordables.",2024-12-22,French
3ldvynfjag22n,jyduclos.bsky.social,Jean-Yves Duclos,"In November the federal government reached a $184 million deal with Quebec to build more homes across the province. 

The federal government's housing plan is working to build more affordable housing.",2024-12-22,English
3ldjoei2aqk2z,jyduclos.bsky.social,Jean-Yves Duclos,"Terry Fox, héros canadien et source d'inspiration dans le monde entier, figurera sur le prochain billet de 5 dollars. 

Son combat contre le cancer a été une source d'espoir et de détermination pour trouver un remède.",2024-12-17,French
3ldjodzhl5k2z,jyduclos.bsky.social,Jean-Yves Duclos,"Terry Fox, a Canadian hero and an inspiration around the world, will be featured on the next $5 bill. 

His battle against cancer left a legacy of hope and the determination to find a cure.",2024-12-17,English
3ldj5hajvzs2z,jyduclos.bsky.social,Jean-Yves Duclos,"Inflation fell to 1.9% in November. 

This is welcomed news, and we are working to make life more affordable for Canadians.",2024-12-17,English
3ldj5fp3egk2z,jyduclos.bsky.social,Jean-Yves Duclos,"L'inflation est descendue à 1,9 % en novembre. 

C'est une bonne nouvelle, et nous travaillons à rendre la vie plus abordable pour les Canadiens.",2024-12-17,French
3ldcjucufvc22,jyduclos.bsky.social,Jean-Yves Duclos,"Votre congé de taxe commence aujourd'hui !

Qu'il s'agisse d'aliments préparés, de repas au restaurant, de couches ou de jouets, vous allez économiser plus pour les deux prochains mois, dès aujourd'hui !",2024-12-15,French
3ldcjstfv4k22,jyduclos.bsky.social,Jean-Yves Duclos,"Your tax break begins today!

Whether it’s prepared foods, meals at a restaurant, diapers or toys, saving more for the next two months started today!",2024-12-15,English
3ld7c2erabs22,jyduclos.bsky.social,Jean-Yves Duclos,"Un congé de taxe bien mérité est une autre chose dont les Canadiens peuvent se réjouir à partir de cette fin de semaine!
//
A well-deserved tax break is another thing Canadians can look forward to starting this weekend!",2024-12-13,French
3ld5fycnyac22,jyduclos.bsky.social,Jean-Yves Duclos,"Cette semaine, Pierre Poilievre a voté contre le Régime canadien de soins dentaires et le Programme national d'alimentation scolaire. 

Il se fiche des économies réalisées par les familles, il ne se préoccupe que de lui-même.",2024-12-12,French
3ld5fxhviz222,jyduclos.bsky.social,Jean-Yves Duclos,"This week, Pierre Poilievre voted against the Canadian Dental Care Program and the National School Food Program. 

He doesn’t care about families saving money, he only cares about himself.",2024-12-12,English
3ld4y3mjaec22,jyduclos.bsky.social,Jean-Yves Duclos,"Alors que nous prenons des mesures pour rendre nos communautés plus securitaires, Pierre Poilievre et les conservateurs sont déterminés à annuler des années de progrès et à inonder nos rues d'armes à feu.",2024-12-12,French
3ld4xzvdw4s22,jyduclos.bsky.social,Jean-Yves Duclos,"While we’re taking action to make our communities safer, Pierre Poilievre and the Conservatives are determined to undo years of progress and flood our streets with more guns.",2024-12-12,English
3ld24g5arkk22,jyduclos.bsky.social,Jean-Yves Duclos,"Today’s rate cut is great news for Canadian families and businesses. 

Whether you’re renewing your mortgage or a business seeking financing, this is going to make life more affordable while supporting our economic growth.",2024-12-11,English
3ld24fjpkps22,jyduclos.bsky.social,Jean-Yves Duclos,"La baisse des taux d'intérêt est une excellente nouvelle pour les familles et les entreprises canadiennes. 

Que vous renouveliez votre prêt ou que vous soyez une entreprise à la recherche de financement, cette baisse rendra la vie plus abordable tout en soutenant notre croissance.",2024-12-11,French
3lcybf5rsjk22,jyduclos.bsky.social,Jean-Yves Duclos,"Canada will always stand firm with Ukraine. 

That’s why some of the prohibited firearms identified by Ukraine as ones it can use for its defence will be given to support its fight for democracy and freedom.",2024-12-10,English
3lcybele7dk22,jyduclos.bsky.social,Jean-Yves Duclos,"Le Canada restera toujours aux côtés de l'Ukraine. 

C'est pourquoi certaines des armes à feu prohibées identifiées par l'Ukraine comme pouvant être utilisées pour sa défense seront données pour soutenir son combat pour la démocratie et la liberté.",2024-12-10,French
3lcvf4ml6o22n,jyduclos.bsky.social,Jean-Yves Duclos,"Les armes destinées à la guerre n'ont pas leur place dans nos quartiers. 

Nous élargissons la liste des armes prohibées pour créer des communautés plus sécuritaires pour tous.",2024-12-09,French
3lcveu5cv522n,jyduclos.bsky.social,Jean-Yves Duclos,"Weapons meant for war have no place in our neighbourhoods. 

We are expanding the list of prohibited weapons to build safer communities for everyone.",2024-12-09,English
3lcqokgtrvc26,jyduclos.bsky.social,Jean-Yves Duclos,La communauté libanaise a fait preuve d'une incroyable résilience lors des récentes épreuves. Nous remercions le Centre islamique libanais de Montréal d'avoir discuté de la manière dont nous pouvons soutenir la communauté.,2024-12-07,French
3lcqojnvyls26,jyduclos.bsky.social,Jean-Yves Duclos,The Lebanese community has shown incredible resilience through recent hardships. Thanks to the Centre islamique libanais de Montréal for discussing how we can support the community.,2024-12-07,English
3lcqdeonxg226,jyduclos.bsky.social,Jean-Yves Duclos,Bravo au Congrès national des Italo-Canadiens et au Conseil régional des personnes âgés italo-canadiens (CRAIC) pour leur travail acharné pour appuyer la communauté italienne. Un merci spécial à Maria Battaglia et aux aînés du Bocce Club l'Acadie !,2024-12-07,French
3lcqddt7xpk26,jyduclos.bsky.social,Jean-Yves Duclos,"Bravo to the National Congress of Italian-Canadians, and the Regional Council of Italian-Canadian Seniors for their hard work to support the Italian community. A special thanks to Maria Battaglia and to the seniors at the Bocce Club de l’Acadie!",2024-12-07,English
3lcoc56sths2t,jyduclos.bsky.social,Jean-Yves Duclos,"Elles étaient étudiantes, filles, sœurs et avaient un avenir prometteur. Il y a 35 ans, 14 jeunes femmes ont été assassinées à l'École polytechnique de Montréal, simplement parce qu'elles étaient des femmes. 

Aujourd'hui et tous les jours, nous nous souvenons d'elles.",2024-12-06,French
3lcoc4l7q3k2t,jyduclos.bsky.social,Jean-Yves Duclos,"They were students, daughters, sisters and had bright futures. 35 years ago, 14 young women were murdered at the École Polytechnique de Montréal, simply for being women. 

Today and everyday, we remember them.",2024-12-06,English
3lclqpbjcts23,jyduclos.bsky.social,Jean-Yves Duclos,"In Quebec and across Canada, people deserve to feel safe in their community. 

The prohibition of 324 additional assault-style firearms will keep weapons of war off the streets.",2024-12-05,English
3lclqn7l2jk23,jyduclos.bsky.social,Jean-Yves Duclos,"Au Québec et partout au Canada, les gens méritent de se sentir en sécurité dans leur communauté. 

L'interdiction de 324 armes à feu d'assaut supplémentaires empêchera les armes de guerre de circuler dans les rues.",2024-12-05,French
3lcl56dpprk2b,jyduclos.bsky.social,Jean-Yves Duclos,We are committed to making Quebec a leader in health sector innovation while creating good jobs for Quebecers.,2024-12-05,English
3lcl55jncm22b,jyduclos.bsky.social,Jean-Yves Duclos,Nous sommes déterminés à faire du Québec un leader en matière d'innovation dans le secteur de la santé et créer des bons emplois.,2024-12-05,French
3lcgoxmx5vs2q,jyduclos.bsky.social,Jean-Yves Duclos,"Aujourd'hui, Ministre Freeland et moi avons discuté de nos efforts pour réduire le coût de la vie avec un congé de taxe et l'augmentation de l'offre de logements. Ces solutions sont exactement ce dont les Canadiens ont besoin, mais Pierre Poilievre et le Bloc préfèrent s’y opposer.",2024-12-03,French
3lcgowxqoxs2q,jyduclos.bsky.social,Jean-Yves Duclos,"Today, Minister Freeland and I discussed our efforts to lower the cost of living with a tax break and increasing housing availability. These solutions are exactly what Canadians need—but Pierre Poilievre and the Bloc would rather stand in the way.",2024-12-03,English
3lcg6no7u5s2q,jyduclos.bsky.social,Jean-Yves Duclos,"Pierre peut nier les faits, mais il ne peut pas nier les sourires. 😁

Des millions de personnes à travers le Canada, dont des centaines de milliers dans les circonscriptions conservatrices, peuvent le confirmer. Il devrait peut-être réviser ses chiffres. 🪥",2024-12-03,French
3lcg6m67zoc2q,jyduclos.bsky.social,Jean-Yves Duclos,"Pierre can deny the facts, but he can't deny the smiles. 😁 

Millions across Canada— including hundreds of thousands in Conservative ridings can confirm. Maybe he should brush up on his numbers. 🪥",2024-12-03,English
3lcdznrg6gk2q,jyduclos.bsky.social,Jean-Yves Duclos,"Our tax break will help middle class Canadians while supporting SMEs!
 
The Bloc and Conservatives voted against--like they did for dental care, the Canada Child Benefit and our National School Food Program.
 
We are supporting you while they let you down.",2024-12-02,English
3lcdznf5nv22q,jyduclos.bsky.social,Jean-Yves Duclos,"Notre congé de taxe va aider les Canadiens de la classe moyenne et soutenir les PMEs !
 
Le Bloc et les Conservateurs ont voté contre, comme ils l'ont fait pour les soins dentaires, l'ACE et l'alimentation scolaire.
 
Nous sommes là pour vous pendant qu'ils vous laissent tomber.",2024-12-02,French
3leia5snehc2a,beynate.bsky.social,beynate.bsky.social,"Wishing a Happy Chanukah from the menorah lighting at Kew Gardens hosted by Chabad of Danforth-Beaches. 

Rabbi Sholom Lezell emphasized the enduring importance of kindness and of light in darkness.",2024-12-30,English
3le2yetzyjs2f,beynate.bsky.social,beynate.bsky.social,Making the most of a white Christmas eve,2024-12-24,English
3ldxvpho7d22i,beynate.bsky.social,beynate.bsky.social,I'll be on Metromorning with David Common at 8am to talk housing and everything else that's happening in Ottawa.,2024-12-23,English
3ldwtkvocec24,beynate.bsky.social,beynate.bsky.social,"Celebrating 5 years with this amazing little guy. Couldn’t ask for a kinder, funnier kid than Crawford.",2024-12-23,English
3ldtxkl74lk25,beynate.bsky.social,beynate.bsky.social,"I was asked yesterday why I'm taking on this new role and what changed my mind about running again. 

It's simple: to make the biggest difference that I can on one of the most important challenges we face.",2024-12-21,English
