uri,cid,author_handle,author_name,text,author_data,post_data,embed_data,reply_count,repost_count,like_count,indexed_at,in_reply_to,in_reply_root,quotes,tags,mentions,links,langs,labels,is_reskeet
at://did:plc:oiagixr2jl2n5mnm5kku5vb5/app.bsky.feed.post/3lclzc5nsvc2f,bafyreifqzg3thuwt6upulcxtv4j3dwwrimmtickuhosu222lwtxhvfvi4u,jeanyip3.bsky.social,Jean Yip,"Cutting the Carbon Tax Will Cost Canada in the Long Run - Macleans.ca Every cost-benefit analysis from economists points to the same conclusion: acting now to curb climate change is the safer, cheaper path.

macleans.ca/the-year-ahe...",,,,1,7,11,2024-12-06T01:20:02Z,NA,NA,NA,,,,,,FALSE
at://did:plc:oiagixr2jl2n5mnm5kku5vb5/app.bsky.feed.post/3lcixk2segc2y,bafyreifxssipulcqvt2umymvx36t5yue5q6p7xmqelqhqixafp7bm2czaq,jeanyip3.bsky.social,Jean Yip,"🌅 Early morning meeting with Deputy Mayor of Toronto Jennifer McKelvie👩‍💼, Councillor Paul Ainslie 🏛️, and my colleagues Minister of Crown-Indigenous Relations Gary Anandasangaree , MP John McKay and MP Salma Zahid on #Scarborough priorities both federally and locally.

#ScarboroughAgincourt #ScarbTO",,,,0,0,1,2024-12-04T20:10:41Z,NA,NA,NA,,,,,,FALSE
at://did:plc:oiagixr2jl2n5mnm5kku5vb5/app.bsky.feed.post/3lcifgxgbks2y,bafyreibhsgwbr6zzism3hra44ccjwveraxcveutqfvoq6coeitlhergrce,jeanyip3.bsky.social,Jean Yip,"🌟 Take part in a Day of Action in #ScarboroughAgincourt! 📬

Come along as we connect with neighbors 🚪, engage in conversations 💬, and share the latest news from the Scarborough–Agincourt Federal Liberals Association.

#FederalLiberals #CommunityAction",,,,0,0,1,2024-12-04T14:46:48Z,NA,NA,NA,,,,,,FALSE
at://did:plc:oiagixr2jl2n5mnm5kku5vb5/app.bsky.feed.post/3lcgkuedvvc2u,bafyreihsvf5clseawuchzxliw6g5zyzbbpyv54dzmvqgea3kt5vft4rq7i,jeanyip3.bsky.social,Jean Yip,🏢 Visited RehabilitationNetworkCanadaInc. with Minister of Women and Gender Equality and Youth Marci Ien as successful recipients of the YESS (Youth Employment and Skill Strategy) funding to discuss the results and outcomes for youth 🙋‍♀️🙋‍♂️,,,,0,0,1,2024-12-03T21:18:29Z,NA,NA,NA,,,,,,FALSE
at://did:plc:oiagixr2jl2n5mnm5kku5vb5/app.bsky.feed.post/3lcgfz6gs3s2u,bafyreigaurlguf3kgygfb7mbrdapzto6bdrjue6gakhmczhb2h7ehqh7hi,jeanyip3.bsky.social,Jean Yip,🌍 December 3rd is the International Day of Persons with Disabilities (IDPD)! This year's theme: Amplifying the leadership of persons with disabilities for an inclusive & sustainable future ✨,,,,0,1,2,2024-12-03T19:51:43Z,NA,NA,NA,,,,,,FALSE
at://did:plc:oiagixr2jl2n5mnm5kku5vb5/app.bsky.feed.post/3lcebe2ua6k2u,bafyreifuvjgvjh6wa2lv4zx5vamdtal7yyx3uagqsj4pcpycqqwfg2zx6u,jeanyip3.bsky.social,Jean Yip,"I spoke at the Hong Kong Community Centre Toronto’s immigration roundtable for two hours+.

Up to 250 people showed up in person 👥 and nearly 280 people joined online 💻 for the discussion of the Hong Kong Pathway program.

The Hong Kong Pathway program does not require an LMIA ✅.",,,,0,0,0,2024-12-02T23:23:13Z,NA,NA,NA,,,,,,FALSE
at://did:plc:oiagixr2jl2n5mnm5kku5vb5/app.bsky.feed.post/3lcdxexmtfk2u,bafyreiby2wfwf2j37fnrgah6jivodjrz7ekn5wldwregcit2rid5mieswm,jeanyip3.bsky.social,Jean Yip,"Celebrating 🎉 the Canada Youth Funding Association charity gala, supporting UNICEF 🌟 and their vital work for children worldwide. 🎊

A wonderful event hosted by Respon 🏆, championing youth initiatives such as the business proposal competition 🌟👏 and showcasing a youth dance performance too.",,,,0,1,2,2024-12-02T20:24:28Z,NA,NA,NA,,,,,,FALSE
at://did:plc:oiagixr2jl2n5mnm5kku5vb5/app.bsky.feed.post/3lcdqtvf2sk2u,bafyreieumtgxxjy4tqziwrxjvcpxw4drqhdt4fhiptsngw2nxrcq73firm,jeanyip3.bsky.social,Jean Yip,"We have some great 💪 #ScarboroughAgincourt Federal Liberals Association volunteers — no matter the cold ❄️ or flurries 🌨️, they have come out to canvas!

It is good exercise 🏃‍♀️🏃‍♂️ and great to hear what the community is thinking 💬.

To be a part of our merry group, email: safederalliberals@gmail.com ✉️",,,,0,0,1,2024-12-02T18:27:38Z,NA,NA,NA,,,,,,FALSE
at://did:plc:wf4hx6aqcqchz7moqgytujhw/app.bsky.feed.post/3lemtptdkj22e,bafyreicvcgrxww3n4sgrqcqdmhuglk27s52573btbew5tplo5xxx65ptiy,mp-bonitazarrillo.bsky.social,MP Bonita Zarrillo,"2025 will bring an election, most likely sooner rather than later, and my goal is to return to Ottawa and change the labour code. Together, we can make this a reality! #LetsDoThis bonitazarrillo.ndp.ca/stop-unpaid-...",,,,0,3,16,2024-12-31T20:03:20Z,NA,NA,NA,,,,,,FALSE
at://did:plc:wf4hx6aqcqchz7moqgytujhw/app.bsky.feed.post/3lek6s5boek27,bafyreigrkjch3duypkdqnpfz3kvvyv4zmdjrk72p44jjvnqj72zxicholu,mp-bonitazarrillo.bsky.social,MP Bonita Zarrillo,"HAPPY NEW YEAR 2025 to everyone in Port Moody - Coquitlam, Anmore, Belcarra & Across Canada! Wishing you all the best as we head into a new year. #letsdothis",,,,0,0,7,2024-12-30T18:43:29Z,NA,NA,NA,,,,,,FALSE
at://did:plc:wf4hx6aqcqchz7moqgytujhw/app.bsky.feed.post/3lehjx7wdac2k,bafyreicpni5jhcnaizqoqw22p62gvv2m2bpesgi6hsqkzht4g6h7pt6rlu,mp-bonitazarrillo.bsky.social,MP Bonita Zarrillo,Canada Mortgage and Housing Corporation was established in 1946. It was created by the Canadian government to address housing shortages and to help build affordable housing.  Since then Cons and Libs have used it to destroy the Canadian Dream! We will fix it! #New #Mandate,,,,1,3,19,2024-12-29T17:25:11Z,NA,NA,NA,,,,,,FALSE
at://did:plc:wf4hx6aqcqchz7moqgytujhw/app.bsky.feed.post/3leflfk7fes2k,bafyreidzdvqf6wye7d5jvvsdga7zatopoxdq25uspvla7krnosf5jjk2xm,mp-bonitazarrillo.bsky.social,MP Bonita Zarrillo,"Lower-income Canadians, seniors, people with disabilities, single parents, and newcomers to Canada are facing the threat of eviction. Meanwhile, giant corporate landlords are boasting about low-interest loans and record profits, made possible by CMHC (the government). This is unacceptable. #fixit",,,,0,6,19,2024-12-28T22:45:46Z,NA,NA,NA,,,,,,FALSE
at://did:plc:wf4hx6aqcqchz7moqgytujhw/app.bsky.feed.post/3leetqr5byc27,bafyreienczismp63xxwsd44w6z4nsbpr5v5wqywcp6g5szygetwf3mv5yi,mp-bonitazarrillo.bsky.social,MP Bonita Zarrillo,"There’s more to be done to address housing, protect healthcare, strengthen workers’ rights, create jobs, lower taxes, and ensure our community thrives. I am excited to work on your behalf in Ottawa and continue to deliver real results that improve the lives of residents in our community. #coquitlam",,,,1,2,10,2024-12-28T15:42:33Z,NA,NA,NA,,,,,,FALSE
at://did:plc:wf4hx6aqcqchz7moqgytujhw/app.bsky.feed.post/3lechvjetbc2f,bafyreibc5ojei5xw6hi2oxvs2zayvwbrwtgzhgj7k5ivl4sjoduc6ubo4a,mp-bonitazarrillo.bsky.social,MP Bonita Zarrillo,The government’s own CMHC is actively supporting giant corporations that demolish affordable rental buildings and replace them with luxury towers. It’s time for real change! #portmoody #coquitlam,,,,1,5,16,2024-12-27T17:05:08Z,NA,NA,NA,,,,,,FALSE
at://did:plc:wf4hx6aqcqchz7moqgytujhw/app.bsky.feed.post/3le2rn36p722u,bafyreidmzdazq5vidngd4dhgbgx4wjcfllg4ecxevhi4hgqxltnwale6ae,mp-bonitazarrillo.bsky.social,MP Bonita Zarrillo,"Happy Holidays to everyone in Port Moody - Coquitlam, Anmore, Belcarra and across Canada 🇨🇦 

Joyeuses Fêtes à tout le monde à Port Moody - Coquitlam, Anmore, Belcarra et partout au Canada 🇨🇦 

Member of Parliament Bonita Zarrillo",,,,1,2,19,2024-12-24T15:38:04Z,NA,NA,NA,,,,,,FALSE
at://did:plc:wf4hx6aqcqchz7moqgytujhw/app.bsky.feed.post/3ldycs3hzxk2w,bafyreicdjtcihqlpe7spx2ciuspqt6nwnjoxszq7kkchg4lkczkeerm3a4,mp-bonitazarrillo.bsky.social,MP Bonita Zarrillo,"Canadians deserve a government that will work for them and not one that will allow Elon Musk to simply roll over us. Giant  corporations have had their governments, it’s the people’s time! #portmoody #coquitlam",,,,0,0,13,2024-12-23T16:07:23Z,NA,NA,NA,,,,,,FALSE
at://did:plc:wf4hx6aqcqchz7moqgytujhw/app.bsky.feed.post/3ldvtvdcghk2g,bafyreie7pwg27xhu2mdbmtg7z2wmevqg22hiv2rqitnkzs2lvg5mz5heum,mp-bonitazarrillo.bsky.social,MP Bonita Zarrillo,"My Bill C415, the Flight Attendant Remuneration Act, will enshrine the end of unpaid work in the airline sector into law, by requiring airlines to pay their employees their full rate of pay for every hour they work. Together, we can end this unfair practice. 👇👇

www.tricitynews.com/local-news/c...",,,,4,8,27,2024-12-22T16:35:32Z,NA,NA,NA,,,,,,FALSE
at://did:plc:wf4hx6aqcqchz7moqgytujhw/app.bsky.feed.post/3ldroz3uurc22,bafyreihbdwc2c2r7m25wyb4do5tyaxibnwh5weey5zta4d32km6gphzcdm,mp-bonitazarrillo.bsky.social,MP Bonita Zarrillo,"In the last election 2/3rds or 66% of our community voted to oust the Pierre Poilievre Con. and with that sent a New Democrat to Ottawa. I take this honour very seriously and show up every day to work on behalf of the residents of Port Moody - Coquitlam, Anmore & Belcarra. Updated 👇👇",,,,2,5,23,2024-12-21T00:57:09Z,NA,NA,NA,,,,,,FALSE
at://did:plc:wf4hx6aqcqchz7moqgytujhw/app.bsky.feed.post/3ldqs4lnnp222,bafyreiay2fd2tus3vff5mv7j6ubp2felamqfxqn4ob5eyxfbqrz42wu5ou,mp-bonitazarrillo.bsky.social,MP Bonita Zarrillo,"Breaking News- Justin Trudeau failed in the biggest job a Prime Minister has: to work for people, not the powerful.

The NDP will vote to bring this government down, and give Canadians a chance to vote for a government who will work for them.",,,,11,6,15,2024-12-20T16:20:08Z,NA,NA,NA,,,,,,FALSE
at://did:plc:wf4hx6aqcqchz7moqgytujhw/app.bsky.feed.post/3ldommrqkrk2z,bafyreidyxm5lglnfpo7j6acemtxq63n3xxt2njxevruipi4i55del6bumu,mp-bonitazarrillo.bsky.social,MP Bonita Zarrillo,"The MP for Port Moody–Coquitlam tabled her fifth 5️⃣ private member’s bill in the House of Commons last week — this time focusing on renters, and landlord greed. Story Here 👇👇 
www.tricitynews.com/local-news/s...",,,,1,3,17,2024-12-19T19:36:29Z,NA,NA,NA,,,,,,FALSE
at://did:plc:wf4hx6aqcqchz7moqgytujhw/app.bsky.feed.post/3ldmbxexrrc2v,bafyreicpgxt3yb5wyxq3rqw3sjdb2whzfpgcgtgjtptfnamfkfwy5fn5py,mp-bonitazarrillo.bsky.social,MP Bonita Zarrillo,"This holiday season, as we travel to be with our loved ones, let’s  recognize the hard work and dedication of flight attendants who make those journeys safe. Let’s recognize flight attendants will spend long hours away from their own families without fair pay. bonitazarrillo.ndp.ca/stop-unpaid-...",,,,0,5,15,2024-12-18T21:20:14Z,NA,NA,NA,,,,,,FALSE
at://did:plc:wf4hx6aqcqchz7moqgytujhw/app.bsky.feed.post/3ldlrbkiuhc2p,bafyreih3fzei6eoayhkxau7ytcr55gljgj2jhypcbemjuydu7jmxde55gi,mp-bonitazarrillo.bsky.social,MP Bonita Zarrillo,"Pierre Poilievre is ready to roll out the red carpet for Donald Trump’s anti-choice agenda in Canada, putting women’s hard-won rights at risk. As Trump ramps up attacks on reproductive freedom in the U.S., Poilievre’s silence and refusal to stand up for Canadian women raises serious concerns. 👇👇",,,,1,11,19,2024-12-18T16:21:41Z,NA,NA,NA,,,,,,FALSE
at://did:plc:wf4hx6aqcqchz7moqgytujhw/app.bsky.feed.post/3ldjaxy744s2g,bafyreigtzpiruebrcs6knvsbp7d73zoz3yzveqxnagc6iterafev5mly6i,mp-bonitazarrillo.bsky.social,MP Bonita Zarrillo,"My colleague Don Davies is right: Pierre Poilievre and the Conservatives have achieved nothing for Canadians. In fact, it’s less than zero—they keep hurting people while ensuring taxpayers’ dollars flow to their giant corporate buddies.",,,,1,7,19,2024-12-17T16:24:41Z,NA,NA,NA,,,,,,FALSE
at://did:plc:wf4hx6aqcqchz7moqgytujhw/app.bsky.feed.post/3ldhspvwdes2q,bafyreidaln6wx7vvm37hmfa4zvn5vcopj6zomvzjcbzv7cxv65xnisu43y,mp-bonitazarrillo.bsky.social,MP Bonita Zarrillo,Pierre Poilievre Conservatives don’t show up to work for you 👇👇In it for themselves. #portmoody #coquitlam,,,,2,0,19,2024-12-17T02:36:58Z,NA,NA,NA,,,,,,FALSE
at://did:plc:wf4hx6aqcqchz7moqgytujhw/app.bsky.feed.post/3ldhb3vqqd22x,bafyreibrl7tq2iu6p3h7ywhbltivndhngvjka7pgyv6utngijvzvwrsi74,mp-bonitazarrillo.bsky.social,MP Bonita Zarrillo,"Latest data shows that rent for a 2-bedroom apartment in Coquitlam is $2,900 a month.

The giant corporations have had their Conservative and Liberal governments. It’s time people had their government. #NDP #WorkingForYou",,,,0,1,13,2024-12-16T21:21:33Z,NA,NA,NA,,,,,,FALSE
at://did:plc:wf4hx6aqcqchz7moqgytujhw/app.bsky.feed.post/3ldfeo2522k22,bafyreicpoqamq6kofdp6dzn6cnh4fpspibzgv36z3cjj6y2lzcjc43emke,mp-bonitazarrillo.bsky.social,MP Bonita Zarrillo,"I agree that the Pierre Poilievre Conservatives are cruel and callous. However, the Prime Minister and the Liberals have also punched down on people’s rights—especially their right to a place to call home. I made sure to remind him of that. 👇👇 #PortMoody #Coquitlam",,,,0,2,9,2024-12-16T03:20:04Z,NA,NA,NA,,,,,,FALSE
at://did:plc:wf4hx6aqcqchz7moqgytujhw/app.bsky.feed.post/3ldemdhkkpk2x,bafyreigbhlpre226ckeyn6pcgf2bism25jo2bq2lwth4l4pon56etuelrm,mp-bonitazarrillo.bsky.social,MP Bonita Zarrillo,"Heading back to Ottawa. 
Working For You! #portmoody #coquitlam",,,,0,3,23,2024-12-15T20:04:39Z,NA,NA,NA,,,,,,FALSE
at://did:plc:wf4hx6aqcqchz7moqgytujhw/app.bsky.feed.post/3ldcslgfz4k24,bafyreiezvndbaziy7ozao2qyxrpnu7hgych6ml2g4kelinwpmtg5qd7q4q,mp-bonitazarrillo.bsky.social,MP Bonita Zarrillo,"EXPOSED: A Class Action Lawsuit alleges corporations are using AI to drive up rent.

Surprise, surprise – the CEOs of the companies being sued are major Conservative donors.

Coincidence? I don’t think so.",,,,1,5,19,2024-12-15T02:51:09Z,NA,NA,NA,,,,,,FALSE
at://did:plc:wf4hx6aqcqchz7moqgytujhw/app.bsky.feed.post/3ldcbxnsidc2t,bafyreifz5zizasrgmp3x34ayegevqyiqi5bjgacst3s6mwpqdaanoswdhy,mp-bonitazarrillo.bsky.social,MP Bonita Zarrillo,"Together, we’ve accomplished so much, and this is just the beginning! I’m deeply honoured to represent Port Moody, Coquitlam, Anmore, and Belcarra. Let’s continue working together to get these bills moved ahead. Let’s build a stronger, more inclusive future! #portmoody #coquitlam",,,,1,5,19,2024-12-14T21:53:46Z,NA,NA,NA,,,,,,FALSE
at://did:plc:wf4hx6aqcqchz7moqgytujhw/app.bsky.feed.post/3ldbpxpr33s2z,bafyreihzpqh6qyzmwgowdk5ohsiiz3v6lonmuv63buxxo56bp3hkparyuy,mp-bonitazarrillo.bsky.social,MP Bonita Zarrillo,"An honour to join the Coquitlam Search and Rescue Awards Night and Holiday Dinner. Such a special night to award Helena Michelis A 
King Charles III Coronation Medal. Thank you Helena you have made a significant contribution to Coquitlam and beyond.#portmoody #coquitlam",,,,0,2,6,2024-12-14T16:31:43Z,NA,NA,NA,,,,,,FALSE
at://did:plc:wf4hx6aqcqchz7moqgytujhw/app.bsky.feed.post/3ldbnoyktak2z,bafyreicek262ssnowa3j2ohy6rxmew24gg3u2kudvo7heb7knnxuioh3la,mp-bonitazarrillo.bsky.social,MP Bonita Zarrillo,A beautiful night back in community. So great to join the Unifor Canada family and many BC NDP MLA’s to celebrate the holiday season. 🧑🏻‍🎄#portmoody #coquitlam,,,,0,0,9,2024-12-14T15:51:06Z,NA,NA,NA,,,,,,FALSE
at://did:plc:wf4hx6aqcqchz7moqgytujhw/app.bsky.feed.post/3ld7ylhmyds2x,bafyreigf7tjewyx35yld2zaqg5vigxinpxfaepf6bfbgwq3zfqkjdjrsfi,mp-bonitazarrillo.bsky.social,MP Bonita Zarrillo,Yup the same program Pierre Poilievre and his MP’s deny exists. He enjoys taxpayer funded dental care but wants to deny yours. When Pierre Poilievre loses (which is a lot) Canadians WIN!,,,,0,15,60,2024-12-14T00:00:34Z,NA,NA,NA,,,,,,FALSE
at://did:plc:wf4hx6aqcqchz7moqgytujhw/app.bsky.feed.post/3ld75urnmhk26,bafyreidzgi34fi5wn2j6lanyknqbnnesj5so3ob2fgp5uvaiqhd5fbt5we,mp-bonitazarrillo.bsky.social,MP Bonita Zarrillo,The Ministers answer is an insult to PWDs in our country. I put the facts to her and she decided to take a victory lap on a woefully inadequate disability benefit and for leaving PWDs out of the $250 rebate cheques. #portmoody #coquitlam,,,,0,3,11,2024-12-13T16:02:36Z,NA,NA,NA,,,,,,FALSE
at://did:plc:wf4hx6aqcqchz7moqgytujhw/app.bsky.feed.post/3ld5cxwmsjk2e,bafyreiaspvcfehgfe6iaalexdm7rpx5f2l57vrihtrafd6z62tjx6yman4,mp-bonitazarrillo.bsky.social,MP Bonita Zarrillo,"The Minister of Persons with Disabilities and Inclusion has been very evasive, but today she had to appear before committee. I pushed the Government to adopt my Bill C-422, No Clawbacks to Canada Disability Benefit Act. This would start to fix the woefully inadequate benefit in its current form.",,,,0,4,12,2024-12-12T22:28:30Z,NA,NA,NA,,,,,,FALSE
at://did:plc:wf4hx6aqcqchz7moqgytujhw/app.bsky.feed.post/3ld4n72n5322w,bafyreidkbqtzxt5gswzmbjhsl6jpow5u33ntdqkkp43tbnge7lmdxsov4e,mp-bonitazarrillo.bsky.social,MP Bonita Zarrillo,"Thanks to the TriCities Dispatch for covering this. 
Canada’s housing strategy needs to prioritize tenants over investors, MP Zarrillo contends #portmoody #coquitlam #support #housing #billC423

tricitiesdispatch.com/housing-stra...",,,,2,2,12,2024-12-12T15:58:47Z,NA,NA,NA,,,,,,FALSE
at://did:plc:wf4hx6aqcqchz7moqgytujhw/app.bsky.feed.post/3ld3pni6ez22w,bafyreiddbrfllbxnqknw7s472txnqst4txgfme5ml43ydelnmsnw7da2fm,mp-bonitazarrillo.bsky.social,MP Bonita Zarrillo,"Housing is a human right! Today, I tabled my housing bill C423 to urge  the Liberals to adopt it and protect people’s right to a place to call home.
youtu.be/e-iaS64eXTI?...",,,,1,8,27,2024-12-12T07:09:58Z,NA,NA,NA,,,,,,FALSE
at://did:plc:wf4hx6aqcqchz7moqgytujhw/app.bsky.feed.post/3ld22tljlqs2p,bafyreigdjewuvlu7cggrqqw75xe6xl37lo7hp26wzqgylitafexgskiala,mp-bonitazarrillo.bsky.social,MP Bonita Zarrillo,"Today, in our housing committee, I told the head of CMHC that they need to get back to their original mandate of helping people buy a home not just giant corporations buying up affordable housing and tearing it down to build luxury towers. #portmoody #coquitlam",,,,0,4,25,2024-12-11T15:24:55Z,NA,NA,NA,,,,,,FALSE
at://did:plc:wf4hx6aqcqchz7moqgytujhw/app.bsky.feed.post/3lcy7obde3c2m,bafyreicpyexoozht4xw764pknsm6qkfn2i5jhihsww7toexgbftz7jzuw4,mp-bonitazarrillo.bsky.social,MP Bonita Zarrillo,"Pierre Poilievre and the Prime Minister are working together to protect giant corporate landlords. Together, they have contributed to the housing crisis, forcing people out onto the streets. #porymoody #coquitlam",,,,2,2,10,2024-12-10T21:46:06Z,NA,NA,NA,,,,,,FALSE
at://did:plc:wf4hx6aqcqchz7moqgytujhw/app.bsky.feed.post/3lcxqcuxxts2c,bafyreic6udsuicf2iw3elgfododvw7tqqil3iztlakb3p6mfwq55cciuv4,mp-bonitazarrillo.bsky.social,MP Bonita Zarrillo,"When you send a New Democrat to Ottawa we work for people. The giant corporations have had their governments, it’s the people’s time. #portmoody #coquitlam #pomo #poco",,,,3,5,29,2024-12-10T17:11:18Z,NA,NA,NA,,,,,,FALSE
at://did:plc:wf4hx6aqcqchz7moqgytujhw/app.bsky.feed.post/3lcvohdzufs26,bafyreiejme3fetkcurogwmjxudoj7xphbcr3indfjt46txppvgripg3xga,mp-bonitazarrillo.bsky.social,MP Bonita Zarrillo,"The Conservatives just voted against permanently eliminating the GST off of essentials, This decision highlights their focus on tax cuts for the wealthy over meaningful relief for everyday families struggling with rising costs. It’s a missed opportunity to support those who need it most.",,,,3,13,39,2024-12-09T21:32:40Z,NA,NA,NA,,,,,,FALSE
at://did:plc:wf4hx6aqcqchz7moqgytujhw/app.bsky.feed.post/3lcsjrlc6v22g,bafyreigcffkpf4jt2kcygo3q7bajoz2luq7xvhuisaepfcorbq54gxkjx4,mp-bonitazarrillo.bsky.social,MP Bonita Zarrillo,"A Permanent GST Tax cut on Essentials means: 
 
- NO GST on Home Heating 
- NO GST on Internet Bills 
- NO GST on Cellphone Bills 
- NO GST on Diapers 

And, a lot more money in your pocket.  
 
We’re forcing a vote on it this Monday in Parliament. #portmoody #coquitlam",,,,6,6,41,2024-12-08T15:30:57Z,NA,NA,NA,,,,,,FALSE
at://did:plc:wf4hx6aqcqchz7moqgytujhw/app.bsky.feed.post/3lcqnu4fvss2e,bafyreigaa22nh4fhhb7kb52bk7s6pmqgluk3aefb3rw2itp7qsua46o7jy,mp-bonitazarrillo.bsky.social,MP Bonita Zarrillo,"5 million Canadians don’t have access to a family doctor. Our healthcare system is in crisis caused by cuts to health transfers and sabotage by Conservative Premiers. The giant corporations have had their governments, it’s the people’s time.",,,,0,1,8,2024-12-07T21:38:37Z,NA,NA,NA,,,,,,FALSE
at://did:plc:wf4hx6aqcqchz7moqgytujhw/app.bsky.feed.post/3lcptemyzb22w,bafyreie5vsznbcjxy55uxnsbzeqbtcf666rc2vqxruanxqumps7ksgxbw4,mp-bonitazarrillo.bsky.social,MP Bonita Zarrillo,"Question Period Dec. 7th The disability community has been clear with the Liberal government: the Canada Disability Benefit in its current form is woefully inadequate. It needs to be fixed by:
	•	Ensuring the amount is adequate.
	•	Making it easier to access.
	•	Eliminating clawbacks.",,,,0,1,7,2024-12-07T13:44:40Z,NA,NA,NA,,,,,,FALSE
